Country,field,method,period,Q4,Q3,Q2,Q1,Documents,Journals
Madagascar,All,euclid,2005,0.09259259259259259,0.21296296296296297,0.3333333333333333,0.3611111111111111,108.0,75.0
Malawi,All,euclid,2005,0.0728476821192053,0.25165562913907286,0.44370860927152317,0.23178807947019867,151.0,99.0
Malaysia,All,euclid,2005,0.11943907156673114,0.13733075435203096,0.3302707930367505,0.41295938104448743,2068.0,955.0
Maldives,All,euclid,2005,0.0,0.6666666666666666,0.1111111111111111,0.2222222222222222,9.0,6.0
Mali,All,euclid,2005,0.03529411764705882,0.25882352941176473,0.24705882352941178,0.4588235294117647,85.0,63.0
Malta,All,euclid,2005,0.054945054945054944,0.14285714285714285,0.3076923076923077,0.4945054945054945,91.0,81.0
Marshall Islands,All,euclid,2005,0.0,1.0,0.0,0.0,1.0,1.0
Martinique,All,euclid,2005,0.32142857142857145,0.07142857142857142,0.42857142857142855,0.17857142857142858,28.0,28.0
Mauritania,All,euclid,2005,0.1,0.13333333333333333,0.5333333333333333,0.23333333333333334,30.0,23.0
Mauritius,All,euclid,2005,0.0,0.15789473684210525,0.2807017543859649,0.5614035087719298,57.0,49.0
Mayotte,All,euclid,2005,0.5,0.5,0.0,0.0,2.0,2.0
Mexico,All,euclid,2005,0.14254887027164254,0.15156130997715156,0.21350596598121352,0.4923838537699924,7878.0,2430.0
Moldova,All,euclid,2005,0.20883534136546184,0.15261044176706828,0.17269076305220885,0.46586345381526106,249.0,126.0
Monaco,All,euclid,2005,0.09333333333333334,0.21333333333333335,0.21333333333333335,0.48,75.0,51.0
Mongolia,All,euclid,2005,0.1794871794871795,0.20512820512820512,0.2692307692307692,0.34615384615384615,78.0,71.0
Montenegro,All,euclid,2005,0.4,0.06666666666666667,0.2,0.3333333333333333,15.0,10.0
Montserrat,All,euclid,2005,0.0,0.0,1.0,0.0,2.0,2.0
Morocco,All,euclid,2005,0.13537906137184116,0.18772563176895307,0.20216606498194944,0.4747292418772563,1108.0,569.0
Mozambique,All,euclid,2005,0.05970149253731343,0.11940298507462686,0.3582089552238806,0.4626865671641791,67.0,57.0
Myanmar,All,euclid,2005,0.1346153846153846,0.28846153846153844,0.3076923076923077,0.2692307692307692,52.0,46.0
Namibia,All,euclid,2005,0.20408163265306123,0.23469387755102042,0.25510204081632654,0.30612244897959184,98.0,56.0
Nauru,All,euclid,2005,,,,,0.0,0.0
Nepal,All,euclid,2005,0.3076923076923077,0.17132867132867133,0.25524475524475526,0.26573426573426573,286.0,171.0
Netherlands,All,euclid,2005,0.06387088984585665,0.16585503280074054,0.34559504165492816,0.42467903569847465,24847.0,4442.0
Netherlands Antilles,All,euclid,2005,0.047619047619047616,0.38095238095238093,0.23809523809523808,0.3333333333333333,21.0,17.0
New Caledonia,All,euclid,2005,0.0641025641025641,0.23076923076923078,0.2692307692307692,0.4358974358974359,78.0,64.0
New Zealand,All,euclid,2005,0.08254799301919721,0.21396160558464222,0.30052356020942406,0.4029668411867365,5730.0,2344.0
Nicaragua,All,euclid,2005,0.02127659574468085,0.10638297872340426,0.3617021276595745,0.5106382978723404,47.0,42.0
Niger,All,euclid,2005,0.1276595744680851,0.1702127659574468,0.3829787234042553,0.3191489361702128,47.0,41.0
Nigeria,All,euclid,2005,0.13766730401529637,0.3403441682600382,0.22562141491395793,0.29636711281070743,1569.0,593.0
Norfolk Island,All,euclid,2005,1.0,0.0,0.0,0.0,1.0,1.0
North Korea,All,euclid,2005,0.2608695652173913,0.1956521739130435,0.15217391304347827,0.391304347826087,46.0,32.0
Northern Mariana Islands,All,euclid,2005,0.0,0.09090909090909091,0.7272727272727273,0.18181818181818182,11.0,6.0
Norway,All,euclid,2005,0.060322108345534406,0.15724743777452416,0.3500732064421669,0.43235724743777454,6830.0,2397.0
Oman,All,euclid,2005,0.04456824512534819,0.20334261838440112,0.20891364902506965,0.5431754874651811,359.0,267.0
Pakistan,All,euclid,2005,0.42036944583125313,0.1672491263105342,0.13929106340489267,0.27309036445332,2003.0,638.0
Palau,All,euclid,2005,0.0,0.25,0.25,0.5,8.0,7.0
Palestine,All,euclid,2005,0.045871559633027525,0.1743119266055046,0.3119266055045872,0.46788990825688076,109.0,94.0
Panama,All,euclid,2005,0.023391812865497075,0.30994152046783624,0.2982456140350877,0.3684210526315789,171.0,101.0
Papua New Guinea,All,euclid,2005,0.03225806451612903,0.3387096774193548,0.4032258064516129,0.22580645161290322,62.0,48.0
Paraguay,All,euclid,2005,0.1282051282051282,0.3333333333333333,0.2564102564102564,0.28205128205128205,39.0,36.0
Peru,All,euclid,2005,0.14420803782505912,0.20094562647754138,0.2907801418439716,0.3640661938534279,423.0,278.0
Philippines,All,euclid,2005,0.16583747927031509,0.15754560530679934,0.2603648424543947,0.41625207296849087,603.0,377.0
Poland,All,euclid,2005,0.2929718199169193,0.14247221286628495,0.16812619288200292,0.3964297743347929,17814.0,2818.0
Portugal,All,euclid,2005,0.05471014492753623,0.1128623188405797,0.23206521739130434,0.6003623188405797,5520.0,2068.0
Puerto Rico,All,euclid,2005,0.022774327122153208,0.2732919254658385,0.33954451345755693,0.36438923395445133,483.0,327.0
Qatar,All,euclid,2005,0.17222222222222222,0.2777777777777778,0.18333333333333332,0.36666666666666664,180.0,111.0
Reunion,All,euclid,2005,0.3181818181818182,0.3181818181818182,0.22727272727272727,0.13636363636363635,22.0,19.0
Romania,All,euclid,2005,0.24021592442645073,0.11133603238866396,0.26045883940620784,0.38798920377867746,1482.0,526.0
Russian Federation,All,euclid,2005,0.5791159513132608,0.08786034593209481,0.11428571428571428,0.21873798846893017,31220.0,2367.0
Rwanda,All,euclid,2005,0.05263157894736842,0.10526315789473684,0.3157894736842105,0.5263157894736842,19.0,17.0
Saint Helena,All,euclid,2005,,,,,0.0,0.0
Saint Kitts and Nevis,All,euclid,2005,0.0,0.6666666666666666,0.3333333333333333,0.0,3.0,3.0
Saint Lucia,All,euclid,2005,0.0,1.0,0.0,0.0,2.0,2.0
Saint Vincent and the Grenadines,All,euclid,2005,0.0,1.0,0.0,0.0,1.0,1.0
Samoa,All,euclid,2005,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,6.0,6.0
San Marino,All,euclid,2005,0.0,0.0,1.0,0.0,1.0,1.0
Sao Tome and Principe,All,euclid,2005,0.0,0.0,1.0,0.0,1.0,1.0
Saudi Arabia,All,euclid,2005,0.061511423550087874,0.2577621558289397,0.2507322788517868,0.4299941417691857,1707.0,831.0
Senegal,All,euclid,2005,0.11494252873563218,0.25287356321839083,0.27586206896551724,0.3563218390804598,261.0,173.0
Serbia,All,euclid,2005,0.023346303501945526,0.19455252918287938,0.20038910505836577,0.5817120622568094,514.0,307.0
Seychelles,All,euclid,2005,0.0,0.2727272727272727,0.36363636363636365,0.36363636363636365,11.0,10.0
Sierra Leone,All,euclid,2005,0.25,0.25,0.25,0.25,12.0,11.0
Singapore,All,euclid,2005,0.04332833583208396,0.11904047976011994,0.2512743628185907,0.5863568215892054,6670.0,2080.0
Slovakia,All,euclid,2005,0.230078125,0.224609375,0.179296875,0.366015625,2560.0,874.0
Slovenia,All,euclid,2005,0.06972639011473963,0.15710503089143865,0.24492497793468668,0.528243601059135,2266.0,1071.0
Solomon Islands,All,euclid,2005,0.125,0.25,0.375,0.25,8.0,8.0
South Africa,All,euclid,2005,0.17768832662449685,0.18803910293271994,0.24190147594402914,0.39237109449875407,5217.0,1838.0
South Korea,All,euclid,2005,0.16433341379032906,0.130098962104755,0.19732078204199854,0.5082468420629174,24858.0,3394.0
Spain,All,euclid,2005,0.16177622986504137,0.11322014221448266,0.21886518647511247,0.5061384414453635,34455.0,4516.0
Sri Lanka,All,euclid,2005,0.2293144208037825,0.14184397163120568,0.21513002364066194,0.41371158392434987,423.0,260.0
Sudan,All,euclid,2005,0.06164383561643835,0.2054794520547945,0.2945205479452055,0.4383561643835616,146.0,96.0
Suriname,All,euclid,2005,0.07692307692307693,0.15384615384615385,0.38461538461538464,0.38461538461538464,13.0,12.0
Svalbard and Jan Mayen,All,euclid,2005,0.0,0.0,0.0,1.0,1.0,1.0
Swaziland,All,euclid,2005,0.07692307692307693,0.19230769230769232,0.38461538461538464,0.34615384615384615,26.0,21.0
Sweden,All,euclid,2005,0.03525932666060055,0.15565286624203822,0.32688808007279346,0.4821997270245678,17584.0,3897.0
Switzerland,All,euclid,2005,0.0931196161814415,0.1599062261476393,0.34325591538545414,0.40371824228546505,18342.0,3851.0
Syrian Arab Republic,All,euclid,2005,0.06701030927835051,0.19072164948453607,0.18556701030927836,0.5567010309278351,194.0,143.0
Taiwan,All,euclid,2005,0.11024791500057124,0.13029818347994973,0.22580829429909746,0.5336456072203816,17506.0,3084.0
Tajikistan,All,euclid,2005,0.6,0.08888888888888889,0.08888888888888889,0.2222222222222222,45.0,26.0
Tanzania,All,euclid,2005,0.015706806282722512,0.2486910994764398,0.4397905759162304,0.29581151832460734,382.0,217.0
Thailand,All,euclid,2005,0.15098211668132513,0.1864555848724714,0.2339489885664028,0.4286133098798006,3411.0,1378.0
Timor-Leste,All,euclid,2005,,,,,0.0,0.0
Togo,All,euclid,2005,0.38461538461538464,0.10256410256410256,0.07692307692307693,0.4358974358974359,39.0,29.0
Tonga,All,euclid,2005,0.0,0.0,1.0,0.0,1.0,1.0
Trinidad and Tobago,All,euclid,2005,0.041025641025641026,0.27692307692307694,0.3487179487179487,0.3333333333333333,195.0,145.0
Tunisia,All,euclid,2005,0.27925696594427246,0.11702786377708978,0.1826625386996904,0.42105263157894735,1615.0,688.0
Turkey,All,euclid,2005,0.15738279362010632,0.17991783470275496,0.24830836152730787,0.4143910101498308,16552.0,3165.0
Turkmenistan,All,euclid,2005,0.0,0.14285714285714285,0.14285714285714285,0.7142857142857143,7.0,7.0
Turks and Caicos Islands,All,euclid,2005,0.0,0.0,0.0,1.0,1.0,1.0
Tuvalu,All,euclid,2005,,,,,0.0,0.0
Uganda,All,euclid,2005,0.01597444089456869,0.28115015974440893,0.45686900958466453,0.24600638977635783,313.0,173.0
Ukraine,All,euclid,2005,0.4608470181503889,0.15194468452895418,0.10509939498703544,0.28210890233362146,5785.0,958.0
United Arab Emirates,All,euclid,2005,0.04384724186704385,0.19801980198019803,0.24186704384724186,0.5162659123055162,707.0,469.0
United Kingdom,All,euclid,2005,0.06022712314669666,0.2210800914236481,0.336508430361267,0.3821843550683882,83567.0,6476.0
United States,All,euclid,2005,0.056561799778504646,0.31802933525639376,0.3015427408761944,0.3238661240889072,310616.0,7604.0
Uruguay,All,euclid,2005,0.1108695652173913,0.13478260869565217,0.2326086956521739,0.5217391304347826,460.0,338.0
Uzbekistan,All,euclid,2005,0.2555831265508685,0.37965260545905705,0.10918114143920596,0.2555831265508685,403.0,177.0
Vanuatu,All,euclid,2005,0.07692307692307693,0.3076923076923077,0.38461538461538464,0.23076923076923078,13.0,13.0
Venezuela,All,euclid,2005,0.20208023774145617,0.15527488855869243,0.20430906389301634,0.43833580980683506,1346.0,668.0
Viet Nam,All,euclid,2005,0.08426073131955485,0.17329093799682035,0.2861685214626391,0.4562798092209857,629.0,409.0
Virgin Islands (British),All,euclid,2005,0.0,1.0,0.0,0.0,1.0,1.0
Virgin Islands (U.S.),All,euclid,2005,0.0,0.09090909090909091,0.36363636363636365,0.5454545454545454,11.0,8.0
Wallis and Futuna,All,euclid,2005,0.0,1.0,0.0,0.0,1.0,1.0
Yemen,All,euclid,2005,0.07142857142857142,0.375,0.3392857142857143,0.21428571428571427,56.0,40.0
Zambia,All,euclid,2005,0.044642857142857144,0.23214285714285715,0.35714285714285715,0.36607142857142855,112.0,87.0
Zimbabwe,All,euclid,2005,0.06403940886699508,0.270935960591133,0.41379310344827586,0.2512315270935961,203.0,137.0
Afghanistan,top_Social,euclid,2006,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.2222222222222222,9.0,8.0
Albania,top_Social,euclid,2006,0.4,0.2,0.0,0.4,5.0,5.0
Algeria,top_Social,euclid,2006,0.20588235294117646,0.08823529411764706,0.23529411764705882,0.47058823529411764,34.0,27.0
American Samoa,top_Social,euclid,2006,0.0,0.0,0.0,1.0,2.0,2.0
Angola,top_Social,euclid,2006,0.0,0.0,0.6666666666666666,0.3333333333333333,3.0,3.0
Anguilla,top_Social,euclid,2006,0.0,1.0,0.0,0.0,1.0,1.0
Antigua and Barbuda,top_Social,euclid,2006,0.0,0.0,1.0,0.0,2.0,2.0
Argentina,top_Social,euclid,2006,0.1565217391304348,0.1956521739130435,0.20434782608695654,0.4434782608695652,230.0,148.0
Armenia,top_Social,euclid,2006,0.0,0.3333333333333333,0.2222222222222222,0.4444444444444444,9.0,9.0
Australia,top_Social,euclid,2006,0.09152215799614644,0.21604046242774566,0.3075626204238921,0.3848747591522158,4152.0,1079.0
Austria,top_Social,euclid,2006,0.1424,0.112,0.2256,0.52,625.0,358.0
Azerbaijan,top_Social,euclid,2006,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,3.0,3.0
Bahamas,top_Social,euclid,2006,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,3.0,3.0
Bahrain,top_Social,euclid,2006,0.058823529411764705,0.0,0.29411764705882354,0.6470588235294118,17.0,16.0
Bangladesh,top_Social,euclid,2006,0.13793103448275862,0.27586206896551724,0.1896551724137931,0.39655172413793105,58.0,40.0
Barbados,top_Social,euclid,2006,0.0625,0.0625,0.25,0.625,16.0,14.0
Belarus,top_Social,euclid,2006,0.06666666666666667,0.1,0.06666666666666667,0.7666666666666667,30.0,17.0
Belgium,top_Social,euclid,2006,0.1060985797827903,0.15622389306599832,0.3266499582289056,0.41102756892230574,1197.0,564.0
Belize,top_Social,euclid,2006,0.0,0.0,0.5,0.5,2.0,2.0
Benin,top_Social,euclid,2006,0.6666666666666666,0.0,0.3333333333333333,0.0,3.0,3.0
Bermuda,top_Social,euclid,2006,0.0,0.0,0.5,0.5,2.0,2.0
Bhutan,top_Social,euclid,2006,0.5,0.0,0.0,0.5,2.0,2.0
Bolivia,top_Social,euclid,2006,0.0,0.36363636363636365,0.36363636363636365,0.2727272727272727,11.0,11.0
Bosnia and Herzegovina,top_Social,euclid,2006,0.5384615384615384,0.11538461538461539,0.07692307692307693,0.2692307692307692,26.0,16.0
Botswana,top_Social,euclid,2006,0.15217391304347827,0.1956521739130435,0.3695652173913043,0.2826086956521739,46.0,39.0
Brazil,top_Social,euclid,2006,0.5040916530278232,0.0851063829787234,0.1407528641571195,0.2700490998363339,1222.0,336.0
Brunei Darussalam,top_Social,euclid,2006,0.0,0.0,0.5454545454545454,0.45454545454545453,11.0,8.0
Bulgaria,top_Social,euclid,2006,0.08064516129032258,0.12903225806451613,0.25806451612903225,0.532258064516129,62.0,55.0
Burkina Faso,top_Social,euclid,2006,0.5,0.14285714285714285,0.0,0.35714285714285715,14.0,10.0
Burundi,top_Social,euclid,2006,0.0,0.5,0.0,0.5,2.0,2.0
Cambodia,top_Social,euclid,2006,0.0,0.2222222222222222,0.4444444444444444,0.3333333333333333,9.0,9.0
Cameroon,top_Social,euclid,2006,0.2,0.17142857142857143,0.2,0.42857142857142855,35.0,28.0
Canada,top_Social,euclid,2006,0.10629221471738358,0.23231425524351226,0.2858158549591184,0.3755776750799858,5626.0,1288.0
Cape Verde,top_Social,euclid,2006,,,,,0.0,0.0
Cayman Islands,top_Social,euclid,2006,0.0,0.0,1.0,0.0,2.0,2.0
Central African Republic,top_Social,euclid,2006,0.0,1.0,0.0,0.0,1.0,1.0
Chile,top_Social,euclid,2006,0.13658536585365855,0.17073170731707318,0.2097560975609756,0.48292682926829267,205.0,138.0
China,top_Social,euclid,2006,0.5570560432140446,0.061782579338284946,0.13808237677245105,0.24307900067521945,2962.0,498.0
Colombia,top_Social,euclid,2006,0.17582417582417584,0.23076923076923078,0.2967032967032967,0.2967032967032967,91.0,71.0
Congo,top_Social,euclid,2006,0.1,0.3,0.4,0.2,10.0,10.0
Costa Rica,top_Social,euclid,2006,0.06896551724137931,0.1724137931034483,0.4482758620689655,0.3103448275862069,29.0,21.0
Cote d'Ivoire,top_Social,euclid,2006,0.4166666666666667,0.16666666666666666,0.25,0.16666666666666666,12.0,9.0
Croatia,top_Social,euclid,2006,0.6794871794871795,0.1282051282051282,0.08974358974358974,0.10256410256410256,312.0,64.0
Cuba,top_Social,euclid,2006,0.40625,0.03125,0.15625,0.40625,32.0,20.0
Cyprus,top_Social,euclid,2006,0.03571428571428571,0.16666666666666666,0.39285714285714285,0.40476190476190477,84.0,71.0
Czech Republic,top_Social,euclid,2006,0.696236559139785,0.05913978494623656,0.11290322580645161,0.13172043010752688,372.0,109.0
Democratic Republic Congo,top_Social,euclid,2006,,,,,0.0,0.0
Denmark,top_Social,euclid,2006,0.030478955007256895,0.1625544267053701,0.31059506531204645,0.49637155297532654,689.0,371.0
Dominica,top_Social,euclid,2006,0.0,1.0,0.0,0.0,1.0,1.0
Dominican Republic,top_Social,euclid,2006,0.0,0.6666666666666666,0.16666666666666666,0.16666666666666666,6.0,6.0
Ecuador,top_Social,euclid,2006,0.2,0.2,0.1,0.5,10.0,10.0
Egypt,top_Social,euclid,2006,0.2,0.11578947368421053,0.29473684210526313,0.3894736842105263,95.0,72.0
El Salvador,top_Social,euclid,2006,0.0,0.3333333333333333,0.0,0.6666666666666666,3.0,3.0
Equatorial Guinea,top_Social,euclid,2006,0.0,0.0,1.0,0.0,1.0,1.0
Eritrea,top_Social,euclid,2006,0.0,1.0,0.0,0.0,3.0,3.0
Estonia,top_Social,euclid,2006,0.029850746268656716,0.16417910447761194,0.31343283582089554,0.4925373134328358,67.0,55.0
Ethiopia,top_Social,euclid,2006,0.019230769230769232,0.4807692307692308,0.28846153846153844,0.21153846153846154,52.0,30.0
Faroe Islands,top_Social,euclid,2006,0.0,0.0,0.5,0.5,2.0,2.0
Federated States of Micronesia,top_Social,euclid,2006,0.0,0.5,0.0,0.5,2.0,2.0
Fiji,top_Social,euclid,2006,0.2571428571428571,0.3142857142857143,0.05714285714285714,0.37142857142857144,35.0,24.0
Finland,top_Social,euclid,2006,0.018867924528301886,0.1559748427672956,0.3283018867924528,0.4968553459119497,795.0,435.0
France,top_Social,euclid,2006,0.4061384725196288,0.09088746133714014,0.20104687128241733,0.3019271948608137,4203.0,764.0
French Guiana,top_Social,euclid,2006,0.75,0.25,0.0,0.0,4.0,4.0
French Polynesia,top_Social,euclid,2006,0.0,0.0,1.0,0.0,2.0,2.0
Gabon,top_Social,euclid,2006,0.25,0.0,0.0,0.75,4.0,4.0
Gambia,top_Social,euclid,2006,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.5714285714285714,7.0,7.0
Georgia,top_Social,euclid,2006,0.2608695652173913,0.2608695652173913,0.21739130434782608,0.2608695652173913,23.0,23.0
Germany,top_Social,euclid,2006,0.2863320172964843,0.1265275427711976,0.22147020116563262,0.3656702387666855,5319.0,945.0
Ghana,top_Social,euclid,2006,0.16279069767441862,0.27906976744186046,0.11627906976744186,0.4418604651162791,43.0,32.0
Greece,top_Social,euclid,2006,0.03942181340341656,0.14848883048620237,0.23653088042049936,0.5755584756898817,761.0,361.0
Greenland,top_Social,euclid,2006,0.0,0.0,0.0,1.0,2.0,2.0
Grenada,top_Social,euclid,2006,0.0,0.0,1.0,0.0,3.0,2.0
Guadeloupe,top_Social,euclid,2006,0.0,0.0,0.0,1.0,3.0,1.0
Guam,top_Social,euclid,2006,,,,,0.0,0.0
Guatemala,top_Social,euclid,2006,0.125,0.5,0.125,0.25,8.0,8.0
Guinea,top_Social,euclid,2006,0.0,0.0,0.0,1.0,1.0,1.0
Guyana,top_Social,euclid,2006,0.0,0.0,0.5,0.5,2.0,2.0
Haiti,top_Social,euclid,2006,0.7142857142857143,0.0,0.0,0.2857142857142857,7.0,7.0
Honduras,top_Social,euclid,2006,0.0,0.0,0.0,1.0,1.0,1.0
Hong Kong,top_Social,euclid,2006,0.05902480752780154,0.19076133447390933,0.30025662959794697,0.4499572284003422,1169.0,485.0
Hungary,top_Social,euclid,2006,0.20363636363636364,0.08363636363636363,0.28,0.43272727272727274,275.0,149.0
Iceland,top_Social,euclid,2006,0.01694915254237288,0.23728813559322035,0.288135593220339,0.4576271186440678,59.0,49.0
India,top_Social,euclid,2006,0.18495013599274707,0.12511332728921123,0.2828649138712602,0.4070716228467815,1103.0,384.0
Indonesia,top_Social,euclid,2006,0.0958904109589041,0.1917808219178082,0.273972602739726,0.4383561643835616,73.0,59.0
Iran,top_Social,euclid,2006,0.054455445544554455,0.12871287128712872,0.23267326732673269,0.5841584158415841,202.0,122.0
Iraq,top_Social,euclid,2006,0.16666666666666666,0.16666666666666666,0.0,0.6666666666666666,6.0,5.0
Ireland,top_Social,euclid,2006,0.10136452241715399,0.25146198830409355,0.31189083820662766,0.33528265107212474,513.0,333.0
Israel,top_Social,euclid,2006,0.04988308651597818,0.220576773187841,0.3180046765393609,0.41153546375681993,1283.0,594.0
Italy,top_Social,euclid,2006,0.12418300653594772,0.09926470588235294,0.2687908496732026,0.5077614379084967,2448.0,713.0
Jamaica,top_Social,euclid,2006,0.10526315789473684,0.21052631578947367,0.3157894736842105,0.3684210526315789,19.0,19.0
Japan,top_Social,euclid,2006,0.21483771251931993,0.09015971148892324,0.18495620814013394,0.5100463678516228,1941.0,535.0
Jordan,top_Social,euclid,2006,0.03571428571428571,0.14285714285714285,0.25,0.5714285714285714,56.0,42.0
Kazakhstan,top_Social,euclid,2006,0.4,0.0,0.2,0.4,10.0,7.0
Kenya,top_Social,euclid,2006,0.06944444444444445,0.2361111111111111,0.3194444444444444,0.375,72.0,56.0
Kiribati,top_Social,euclid,2006,0.0,0.18181818181818182,0.7272727272727273,0.09090909090909091,11.0,6.0
Kuwait,top_Social,euclid,2006,0.056338028169014086,0.09859154929577464,0.15492957746478872,0.6901408450704225,71.0,45.0
Kyrgyzstan,top_Social,euclid,2006,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.0,7.0,7.0
Laos,top_Social,euclid,2006,0.16666666666666666,0.0,0.6666666666666666,0.16666666666666666,6.0,3.0
Latvia,top_Social,euclid,2006,0.18181818181818182,0.36363636363636365,0.18181818181818182,0.2727272727272727,11.0,11.0
Lebanon,top_Social,euclid,2006,0.0784313725490196,0.21568627450980393,0.35294117647058826,0.35294117647058826,51.0,45.0
Lesotho,top_Social,euclid,2006,0.0,0.0,0.5,0.5,4.0,4.0
Liberia,top_Social,euclid,2006,0.0,0.0,1.0,0.0,1.0,1.0
Libyan Arab Jamahiriya,top_Social,euclid,2006,0.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,6.0,4.0
Liechtenstein,top_Social,euclid,2006,1.0,0.0,0.0,0.0,1.0,1.0
Lithuania,top_Social,euclid,2006,0.6524064171122995,0.09090909090909091,0.11229946524064172,0.1443850267379679,187.0,52.0
Luxembourg,top_Social,euclid,2006,0.18421052631578946,0.2631578947368421,0.18421052631578946,0.3684210526315789,38.0,32.0
Macao,top_Social,euclid,2006,0.0,0.25,0.125,0.625,8.0,7.0
Macedonia,top_Social,euclid,2006,0.1875,0.375,0.125,0.3125,16.0,14.0
Madagascar,top_Social,euclid,2006,0.0,0.1,0.4,0.5,10.0,6.0
Malawi,top_Social,euclid,2006,0.23529411764705882,0.058823529411764705,0.29411764705882354,0.4117647058823529,17.0,14.0
Malaysia,top_Social,euclid,2006,0.04926108374384237,0.1625615763546798,0.29064039408866993,0.4975369458128079,203.0,131.0
Maldives,top_Social,euclid,2006,0.0,0.0,0.0,1.0,2.0,2.0
Mali,top_Social,euclid,2006,0.0,0.0,0.3333333333333333,0.6666666666666666,3.0,3.0
Malta,top_Social,euclid,2006,0.07142857142857142,0.21428571428571427,0.21428571428571427,0.5,14.0,14.0
Marshall Islands,top_Social,euclid,2006,,,,,0.0,0.0
Martinique,top_Social,euclid,2006,0.0,0.0,1.0,0.0,1.0,1.0
Mauritius,top_Social,euclid,2006,0.0,0.3,0.2,0.5,10.0,9.0
Mexico,top_Social,euclid,2006,0.3738140417457306,0.1859582542694497,0.15939278937381404,0.2808349146110057,527.0,233.0
Moldova,top_Social,euclid,2006,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,6.0,6.0
Mongolia,top_Social,euclid,2006,0.0,0.3333333333333333,0.5,0.16666666666666666,6.0,5.0
Montenegro,top_Social,euclid,2006,,,,,0.0,0.0
Morocco,top_Social,euclid,2006,0.2,0.08,0.3,0.42,50.0,34.0
Mozambique,top_Social,euclid,2006,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.5454545454545454,11.0,10.0
Myanmar,top_Social,euclid,2006,1.0,0.0,0.0,0.0,1.0,1.0
Namibia,top_Social,euclid,2006,0.1,0.3,0.3,0.3,10.0,10.0
Nepal,top_Social,euclid,2006,0.07407407407407407,0.1111111111111111,0.4444444444444444,0.37037037037037035,27.0,18.0
Netherlands,top_Social,euclid,2006,0.05537772087067862,0.17381562099871958,0.322663252240717,0.44814340588988477,3124.0,930.0
Netherlands Antilles,top_Social,euclid,2006,,,,,0.0,0.0
New Caledonia,top_Social,euclid,2006,0.0,0.0,0.4,0.6,5.0,5.0
New Zealand,top_Social,euclid,2006,0.0811111111111111,0.22,0.29777777777777775,0.4011111111111111,900.0,520.0
Nicaragua,top_Social,euclid,2006,0.0,0.0,0.375,0.625,8.0,8.0
Niger,top_Social,euclid,2006,1.0,0.0,0.0,0.0,1.0,1.0
Nigeria,top_Social,euclid,2006,0.20727272727272728,0.2872727272727273,0.2509090909090909,0.2545454545454545,275.0,109.0
Norway,top_Social,euclid,2006,0.03075030750307503,0.18081180811808117,0.35793357933579334,0.43050430504305043,813.0,453.0
Oman,top_Social,euclid,2006,0.0,0.07692307692307693,0.41025641025641024,0.5128205128205128,39.0,29.0
Pakistan,top_Social,euclid,2006,0.4583333333333333,0.08333333333333333,0.225,0.23333333333333334,120.0,45.0
Palestine,top_Social,euclid,2006,0.0625,0.25,0.375,0.3125,16.0,14.0
Panama,top_Social,euclid,2006,0.0,0.0,0.0,1.0,5.0,4.0
Papua New Guinea,top_Social,euclid,2006,0.5555555555555556,0.2222222222222222,0.0,0.2222222222222222,9.0,6.0
Paraguay,top_Social,euclid,2006,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.0,3.0
Peru,top_Social,euclid,2006,0.075,0.25,0.325,0.35,40.0,28.0
Philippines,top_Social,euclid,2006,0.05714285714285714,0.18571428571428572,0.18571428571428572,0.5714285714285714,70.0,54.0
Poland,top_Social,euclid,2006,0.31063829787234043,0.07021276595744681,0.23404255319148937,0.3851063829787234,470.0,203.0
Portugal,top_Social,euclid,2006,0.08281573498964803,0.15734989648033126,0.2939958592132505,0.4658385093167702,483.0,270.0
Puerto Rico,top_Social,euclid,2006,0.16216216216216217,0.24324324324324326,0.2972972972972973,0.2972972972972973,37.0,29.0
Qatar,top_Social,euclid,2006,0.0625,0.125,0.5,0.3125,16.0,15.0
Reunion,top_Social,euclid,2006,,,,,0.0,0.0
Romania,top_Social,euclid,2006,0.4666666666666667,0.06666666666666667,0.15555555555555556,0.3111111111111111,90.0,42.0
Russian Federation,top_Social,euclid,2006,0.5326460481099656,0.06872852233676977,0.15807560137457044,0.24054982817869416,582.0,166.0
Rwanda,top_Social,euclid,2006,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.14285714285714285,7.0,7.0
Saint Kitts and Nevis,top_Social,euclid,2006,1.0,0.0,0.0,0.0,1.0,1.0
Saint Lucia,top_Social,euclid,2006,0.0,0.5,0.5,0.0,2.0,2.0
Saint Vincent and the Grenadines,top_Social,euclid,2006,,,,,0.0,0.0
Samoa,top_Social,euclid,2006,0.0,0.25,0.0,0.75,4.0,3.0
San Marino,top_Social,euclid,2006,0.0,0.0,0.5,0.5,2.0,2.0
