Country,field,method,period,Q4,Q3,Q2,Q1,Documents,Journals
Gambia,top_Physical,euclid,2005,0.0,0.0,0.0,1.0,1.0,1.0
Georgia,top_Physical,euclid,2005,0.2072727272727272,0.1818181818181818,0.3454545454545454,0.2654545454545454,275.0,154.0
Germany,top_Physical,euclid,2005,0.0730732781804676,0.2208078272673718,0.2756960274569064,0.4304228670952539,39043.0,2494.0
Ghana,top_Physical,euclid,2005,0.0597014925373134,0.3880597014925373,0.2835820895522388,0.2686567164179104,67.0,48.0
Greece,top_Physical,euclid,2005,0.0091020910209102,0.1574415744157441,0.2587945879458794,0.5746617466174662,4065.0,1236.0
Greenland,top_Physical,euclid,2005,0.0,0.2222222222222222,0.5555555555555556,0.2222222222222222,9.0,6.0
Guadeloupe,top_Physical,euclid,2005,0.0,0.25,0.25,0.5,4.0,4.0
Guam,top_Physical,euclid,2005,0.1428571428571428,0.2857142857142857,0.1428571428571428,0.4285714285714285,7.0,7.0
Guatemala,top_Physical,euclid,2005,0.0,0.25,0.4166666666666667,0.3333333333333333,12.0,12.0
Guinea,top_Physical,euclid,2005,0.0,0.25,0.5,0.25,4.0,4.0
Guinea-Bissau,top_Physical,euclid,2005,0.0,0.0,1.0,0.0,1.0,1.0
Guyana,top_Physical,euclid,2005,0.3333333333333333,0.25,0.1666666666666666,0.25,12.0,11.0
Haiti,top_Physical,euclid,2005,,,,,0.0,0.0
Honduras,top_Physical,euclid,2005,0.1666666666666666,0.3333333333333333,0.1666666666666666,0.3333333333333333,6.0,6.0
Hong Kong,top_Physical,euclid,2005,0.0787620064034151,0.1485592315901814,0.2064034151547492,0.5662753468516543,4685.0,1193.0
Hungary,top_Physical,euclid,2005,0.0332979100247963,0.1455897980871413,0.2366277010272759,0.5844845908607864,2823.0,822.0
Iceland,top_Physical,euclid,2005,0.0209424083769633,0.2513089005235602,0.4816753926701571,0.2460732984293193,191.0,113.0
India,top_Physical,euclid,2005,0.1532181929249736,0.1652135280724163,0.2033653579163658,0.4782029210862442,18007.0,1822.0
Indonesia,top_Physical,euclid,2005,0.0809248554913294,0.2369942196531791,0.2658959537572254,0.4161849710982659,346.0,242.0
Iran,top_Physical,euclid,2005,0.103021978021978,0.1467032967032967,0.210989010989011,0.5392857142857143,3640.0,967.0
Iraq,top_Physical,euclid,2005,0.04,0.2,0.24,0.52,50.0,33.0
Ireland,top_Physical,euclid,2005,0.0195172059578839,0.1900359527478171,0.2588597842835131,0.5315870570107858,1947.0,791.0
Israel,top_Physical,euclid,2005,0.0181005586592178,0.2315083798882681,0.2824581005586592,0.4679329608938547,4475.0,1187.0
Italy,top_Physical,euclid,2005,0.0345784206876052,0.1992470028732785,0.2855939760229862,0.48058060041613,20186.0,2086.0
Jamaica,top_Physical,euclid,2005,0.0,0.1521739130434782,0.391304347826087,0.4565217391304347,46.0,37.0
Japan,top_Physical,euclid,2005,0.2053484120573105,0.2109391607499681,0.1804557629352493,0.403256664257472,47042.0,2302.0
Jordan,top_Physical,euclid,2005,0.0338645418326693,0.1553784860557769,0.2410358565737052,0.5697211155378487,502.0,327.0
Kazakhstan,top_Physical,euclid,2005,0.5207373271889401,0.1290322580645161,0.1566820276497695,0.1935483870967742,217.0,119.0
Kenya,top_Physical,euclid,2005,0.0142857142857142,0.1714285714285714,0.4,0.4142857142857143,140.0,92.0
Kuwait,top_Physical,euclid,2005,0.0339622641509433,0.1396226415094339,0.2339622641509434,0.5924528301886792,265.0,183.0
Kyrgyzstan,top_Physical,euclid,2005,0.4375,0.1666666666666666,0.1458333333333333,0.25,48.0,30.0
Laos,top_Physical,euclid,2005,0.0,0.1111111111111111,0.5,0.3888888888888889,18.0,12.0
Latvia,top_Physical,euclid,2005,0.03584229390681,0.3655913978494624,0.2114695340501792,0.3870967741935484,279.0,137.0
Lebanon,top_Physical,euclid,2005,0.0052910052910052,0.1481481481481481,0.2592592592592592,0.5873015873015873,189.0,149.0
Lesotho,top_Physical,euclid,2005,0.25,0.5,0.0,0.25,4.0,4.0
Libyan Arab Jamahiriya,top_Physical,euclid,2005,0.1451612903225806,0.1129032258064516,0.0967741935483871,0.6451612903225806,62.0,47.0
Liechtenstein,top_Physical,euclid,2005,0.2333333333333333,0.0666666666666666,0.3666666666666666,0.3333333333333333,30.0,23.0
Lithuania,top_Physical,euclid,2005,0.124078624078624,0.3538083538083538,0.1363636363636363,0.3857493857493858,814.0,307.0
Luxembourg,top_Physical,euclid,2005,0.0259740259740259,0.4285714285714285,0.2467532467532467,0.2987012987012987,77.0,54.0
Macao,top_Physical,euclid,2005,0.5142857142857142,0.1428571428571428,0.1714285714285714,0.1714285714285714,35.0,27.0
Macedonia,top_Physical,euclid,2005,0.0165745856353591,0.43646408839779,0.1325966850828729,0.4143646408839779,181.0,86.0
Madagascar,top_Physical,euclid,2005,0.1176470588235294,0.1176470588235294,0.4117647058823529,0.3529411764705882,34.0,21.0
Malawi,top_Physical,euclid,2005,0.1052631578947368,0.5789473684210527,0.2105263157894736,0.1052631578947368,19.0,15.0
Malaysia,top_Physical,euclid,2005,0.0461933276304533,0.1094952951240376,0.4157399486740804,0.4285714285714285,1169.0,501.0
Maldives,top_Physical,euclid,2005,0.0,1.0,0.0,0.0,1.0,1.0
Mali,top_Physical,euclid,2005,0.0,0.1333333333333333,0.3333333333333333,0.5333333333333333,15.0,12.0
Malta,top_Physical,euclid,2005,0.081081081081081,0.1081081081081081,0.2702702702702703,0.5405405405405406,37.0,29.0
Martinique,top_Physical,euclid,2005,0.4,0.0,0.4,0.2,5.0,5.0
Mauritania,top_Physical,euclid,2005,0.0,0.0588235294117647,0.7647058823529411,0.1764705882352941,17.0,10.0
Mauritius,top_Physical,euclid,2005,0.0,0.1304347826086956,0.3043478260869565,0.5652173913043478,23.0,22.0
Mexico,top_Physical,euclid,2005,0.1043316255239869,0.1651141127154168,0.219608756404285,0.5109455053563111,4294.0,1197.0
Moldova,top_Physical,euclid,2005,0.1964285714285714,0.2366071428571428,0.1116071428571428,0.4553571428571428,224.0,105.0
Monaco,top_Physical,euclid,2005,0.0,0.3421052631578947,0.2105263157894736,0.4473684210526316,38.0,21.0
Mongolia,top_Physical,euclid,2005,0.1842105263157894,0.3684210526315789,0.2631578947368421,0.1842105263157894,38.0,35.0
Montenegro,top_Physical,euclid,2005,0.0,0.1111111111111111,0.4444444444444444,0.4444444444444444,9.0,8.0
Montserrat,top_Physical,euclid,2005,0.0,0.5,0.5,0.0,2.0,2.0
Morocco,top_Physical,euclid,2005,0.0377094972067039,0.1578212290502793,0.2360335195530726,0.5684357541899442,716.0,364.0
Mozambique,top_Physical,euclid,2005,0.0,0.25,0.5,0.25,12.0,11.0
Myanmar,top_Physical,euclid,2005,0.0454545454545454,0.2272727272727272,0.5454545454545454,0.1818181818181818,22.0,20.0
Namibia,top_Physical,euclid,2005,0.1228070175438596,0.3508771929824561,0.3508771929824561,0.175438596491228,57.0,30.0
Nauru,top_Physical,euclid,2005,,,,,0.0,0.0
Nepal,top_Physical,euclid,2005,0.1025641025641025,0.2179487179487179,0.4102564102564102,0.2692307692307692,78.0,53.0
Netherlands,top_Physical,euclid,2005,0.0240097366674042,0.2416463819429077,0.2981854392564727,0.4361584421332153,9038.0,1678.0
Netherlands Antilles,top_Physical,euclid,2005,0.0,0.25,0.5,0.25,4.0,4.0
New Caledonia,top_Physical,euclid,2005,0.074074074074074,0.2592592592592592,0.2592592592592592,0.4074074074074074,27.0,23.0
New Zealand,top_Physical,euclid,2005,0.060832943378568,0.2639213851193261,0.2971455311183902,0.3781001403837155,2137.0,897.0
Nicaragua,top_Physical,euclid,2005,0.0,0.2142857142857142,0.3571428571428571,0.4285714285714285,14.0,11.0
Niger,top_Physical,euclid,2005,0.0,0.4117647058823529,0.2941176470588235,0.2941176470588235,17.0,16.0
Nigeria,top_Physical,euclid,2005,0.0479616306954436,0.2829736211031175,0.3093525179856115,0.3597122302158273,417.0,225.0
North Korea,top_Physical,euclid,2005,0.2857142857142857,0.238095238095238,0.1666666666666666,0.3095238095238095,42.0,28.0
Northern Mariana Islands,top_Physical,euclid,2005,0.0,0.0,0.8571428571428571,0.1428571428571428,7.0,2.0
Norway,top_Physical,euclid,2005,0.0217712177121771,0.2797047970479704,0.3261992619926199,0.3723247232472325,2710.0,938.0
Oman,top_Physical,euclid,2005,0.0421052631578947,0.1421052631578947,0.2052631578947368,0.6105263157894737,190.0,150.0
Pakistan,top_Physical,euclid,2005,0.159025787965616,0.1876790830945559,0.1934097421203438,0.4598853868194842,698.0,312.0
Palau,top_Physical,euclid,2005,0.0,0.5,0.0,0.5,2.0,2.0
Palestine,top_Physical,euclid,2005,0.0410958904109589,0.1506849315068493,0.2876712328767123,0.5205479452054794,73.0,66.0
Panama,top_Physical,euclid,2005,0.0,0.2156862745098039,0.3725490196078431,0.4117647058823529,51.0,34.0
Papua New Guinea,top_Physical,euclid,2005,0.0,0.6842105263157895,0.1578947368421052,0.1578947368421052,19.0,13.0
Paraguay,top_Physical,euclid,2005,0.0,0.1666666666666666,0.1666666666666666,0.6666666666666666,6.0,6.0
Peru,top_Physical,euclid,2005,0.064,0.288,0.232,0.416,125.0,100.0
Philippines,top_Physical,euclid,2005,0.154228855721393,0.2039800995024875,0.154228855721393,0.4875621890547263,201.0,131.0
Poland,top_Physical,euclid,2005,0.1457501995211492,0.178072625698324,0.2083998403830806,0.4677773343974461,10024.0,1424.0
Portugal,top_Physical,euclid,2005,0.0169442009932807,0.1297107800175284,0.2550394390885188,0.5983055799006719,3423.0,1077.0
Puerto Rico,top_Physical,euclid,2005,0.0309734513274336,0.2920353982300885,0.247787610619469,0.4292035398230088,226.0,140.0
Qatar,top_Physical,euclid,2005,0.0,0.25,0.171875,0.578125,64.0,49.0
Reunion,top_Physical,euclid,2005,0.0,0.25,0.75,0.0,4.0,4.0
Romania,top_Physical,euclid,2005,0.2243589743589743,0.1931089743589743,0.2139423076923076,0.3685897435897436,1248.0,407.0
Russian Federation,top_Physical,euclid,2005,0.5517755653190375,0.1285823693014632,0.1287436011124995,0.1908984642669998,24809.0,1475.0
Rwanda,top_Physical,euclid,2005,0.25,0.0,0.0,0.75,4.0,4.0
Saint Helena,top_Physical,euclid,2005,,,,,0.0,0.0
Saint Vincent and the Grenadines,top_Physical,euclid,2005,0.0,1.0,0.0,0.0,1.0,1.0
Samoa,top_Physical,euclid,2005,0.0,0.6666666666666666,0.0,0.3333333333333333,3.0,3.0
Saudi Arabia,top_Physical,euclid,2005,0.0413625304136253,0.1411192214111922,0.2323600973236009,0.5851581508515815,822.0,448.0
Senegal,top_Physical,euclid,2005,0.0571428571428571,0.2285714285714285,0.3142857142857143,0.4,70.0,48.0
Serbia,top_Physical,euclid,2005,0.0198863636363636,0.1903409090909091,0.1647727272727272,0.625,352.0,181.0
Seychelles,top_Physical,euclid,2005,0.0,0.8,0.0,0.2,5.0,4.0
Singapore,top_Physical,euclid,2005,0.0232295895354082,0.1244925575101488,0.2476319350473613,0.6046459179070817,4434.0,1073.0
Slovakia,top_Physical,euclid,2005,0.1204330175913396,0.2828146143437077,0.2165087956698241,0.3802435723951285,1478.0,472.0
Slovenia,top_Physical,euclid,2005,0.0558170813718897,0.2084734364492266,0.2441156691324815,0.4915938130464021,1487.0,600.0
Solomon Islands,top_Physical,euclid,2005,0.0,0.4,0.4,0.2,5.0,5.0
South Africa,top_Physical,euclid,2005,0.1483187471211423,0.1976047904191616,0.2671579917088899,0.3869184707508061,2171.0,778.0
South Korea,top_Physical,euclid,2005,0.1481967622976436,0.1653228326770423,0.1956372273267079,0.4908431776986061,15999.0,1685.0
Spain,top_Physical,euclid,2005,0.0329290479078229,0.1529411764705882,0.2412977562158884,0.5728320194057004,16490.0,1898.0
Sri Lanka,top_Physical,euclid,2005,0.065359477124183,0.1699346405228758,0.2091503267973856,0.5555555555555556,153.0,114.0
Sudan,top_Physical,euclid,2005,0.2068965517241379,0.1034482758620689,0.2758620689655172,0.4137931034482758,29.0,25.0
Suriname,top_Physical,euclid,2005,0.0,0.0,0.5,0.5,4.0,4.0
Svalbard and Jan Mayen,top_Physical,euclid,2005,0.0,0.0,0.0,1.0,1.0,1.0
Swaziland,top_Physical,euclid,2005,0.1428571428571428,0.0,0.4285714285714285,0.4285714285714285,14.0,12.0
Sweden,top_Physical,euclid,2005,0.0345947472465405,0.2067212651793278,0.2807116633719288,0.4779723242022027,7082.0,1572.0
Switzerland,top_Physical,euclid,2005,0.0305409051882742,0.2424874279406353,0.3239298417760333,0.403041825095057,8153.0,1495.0
Syrian Arab Republic,top_Physical,euclid,2005,0.0989010989010989,0.1648351648351648,0.1868131868131868,0.5494505494505495,91.0,64.0
Taiwan,top_Physical,euclid,2005,0.0689878093830809,0.1619874399704469,0.2284817140746213,0.5405430365718508,10828.0,1481.0
Tajikistan,top_Physical,euclid,2005,0.5,0.1764705882352941,0.1176470588235294,0.2058823529411764,34.0,23.0
Tanzania,top_Physical,euclid,2005,0.0319148936170212,0.1702127659574468,0.4042553191489361,0.3936170212765957,94.0,65.0
Thailand,top_Physical,euclid,2005,0.0436781609195402,0.1670498084291187,0.2168582375478927,0.5724137931034483,1305.0,621.0
Timor-Leste,top_Physical,euclid,2005,,,,,0.0,0.0
Togo,top_Physical,euclid,2005,0.0,0.5,0.5,0.0,2.0,2.0
Trinidad and Tobago,top_Physical,euclid,2005,0.0289855072463768,0.2028985507246377,0.3188405797101449,0.4492753623188406,69.0,59.0
Tunisia,top_Physical,euclid,2005,0.0338983050847457,0.1095176010430247,0.2620599739243807,0.5945241199478487,767.0,379.0
Turkey,top_Physical,euclid,2005,0.0559342772242614,0.1742702324768397,0.2219891627337878,0.5478063275651109,5721.0,1332.0
Turkmenistan,top_Physical,euclid,2005,0.1666666666666666,0.0,0.1666666666666666,0.6666666666666666,6.0,6.0
Turks and Caicos Islands,top_Physical,euclid,2005,0.0,0.0,0.0,1.0,1.0,1.0
Tuvalu,top_Physical,euclid,2005,,,,,0.0,0.0
Uganda,top_Physical,euclid,2005,0.0294117647058823,0.1470588235294117,0.5588235294117647,0.2647058823529412,34.0,29.0
Ukraine,top_Physical,euclid,2005,0.4900492610837438,0.1387192118226601,0.1207881773399014,0.2504433497536946,5075.0,732.0
United Arab Emirates,top_Physical,euclid,2005,0.0199430199430199,0.2079772079772079,0.2193732193732193,0.5527065527065527,351.0,245.0
United Kingdom,top_Physical,euclid,2005,0.0373215903057559,0.2545676004872107,0.2935444579780755,0.4145663512289578,32019.0,2530.0
United States,top_Physical,euclid,2005,0.0434472383408553,0.3130195572748764,0.2661422738018483,0.3773909305824199,116325.0,2937.0
Uruguay,top_Physical,euclid,2005,0.0949720670391061,0.1452513966480447,0.2513966480446927,0.5083798882681564,179.0,126.0
Uzbekistan,top_Physical,euclid,2005,0.2857142857142857,0.3343465045592705,0.1246200607902735,0.2553191489361702,329.0,151.0
Vanuatu,top_Physical,euclid,2005,0.0,0.75,0.25,0.0,4.0,4.0
Venezuela,top_Physical,euclid,2005,0.1342592592592592,0.1311728395061728,0.1851851851851851,0.5493827160493827,648.0,342.0
Viet Nam,top_Physical,euclid,2005,0.0909090909090909,0.1649831649831649,0.1919191919191919,0.5521885521885522,297.0,196.0
Virgin Islands (U.S.),top_Physical,euclid,2005,0.0,0.2,0.8,0.0,5.0,3.0
Yemen,top_Physical,euclid,2005,0.0952380952380952,0.4761904761904761,0.1428571428571428,0.2857142857142857,21.0,19.0
Zambia,top_Physical,euclid,2005,0.2222222222222222,0.1481481481481481,0.3703703703703703,0.2592592592592592,27.0,21.0
Zimbabwe,top_Physical,euclid,2005,0.0869565217391304,0.108695652173913,0.4782608695652174,0.3260869565217391,46.0,27.0
Afghanistan,All,euclid,2005,0.0,0.3333333333333333,0.6666666666666666,0.0,6.0,5.0
Albania,All,euclid,2005,0.0256410256410256,0.282051282051282,0.282051282051282,0.4102564102564102,39.0,37.0
Algeria,All,euclid,2005,0.0588235294117647,0.1614763552479815,0.2029988465974625,0.5767012687427913,867.0,456.0
American Samoa,All,euclid,2005,0.0,0.0,0.3333333333333333,0.6666666666666666,3.0,3.0
Andorra,All,euclid,2005,0.4285714285714285,0.1428571428571428,0.1428571428571428,0.2857142857142857,7.0,7.0
Angola,All,euclid,2005,0.1052631578947368,0.2105263157894736,0.3157894736842105,0.3684210526315789,19.0,17.0
Antigua and Barbuda,All,euclid,2005,0.0,0.6,0.0,0.4,5.0,4.0
Argentina,All,euclid,2005,0.110768672951414,0.1444887599709934,0.2159173313995649,0.5288252356780275,5516.0,1939.0
Armenia,All,euclid,2005,0.2182628062360802,0.2093541202672605,0.22271714922049,0.3496659242761692,449.0,191.0
Aruba,All,euclid,2005,0.0,0.5,0.0,0.5,2.0,2.0
Australia,All,euclid,2005,0.0985060039095224,0.211149120357442,0.290002792516057,0.4003420832169785,28648.0,4939.0
Austria,All,euclid,2005,0.0841111582520152,0.1526304624522698,0.3043063215952482,0.4589520577004667,9428.0,2849.0
Azerbaijan,All,euclid,2005,0.5408970976253298,0.1952506596306068,0.0897097625329815,0.1741424802110818,379.0,148.0
Bahamas,All,euclid,2005,0.1,0.7,0.2,0.0,10.0,9.0
Bahrain,All,euclid,2005,0.0355029585798816,0.4378698224852071,0.1597633136094674,0.3668639053254438,169.0,98.0
Bangladesh,All,euclid,2005,0.0816944024205748,0.1800302571860817,0.2995461422087745,0.4387291981845688,661.0,419.0
Barbados,All,euclid,2005,0.0,0.2909090909090909,0.4181818181818181,0.2909090909090909,55.0,46.0
Belarus,All,euclid,2005,0.3178484107579462,0.2444987775061124,0.1198044009779951,0.3178484107579462,1227.0,438.0
Belgium,All,euclid,2005,0.0682113469034214,0.1398873971416197,0.3100909484625379,0.481810307492421,13854.0,3572.0
Belize,All,euclid,2005,0.0,0.3571428571428571,0.3571428571428571,0.2857142857142857,14.0,13.0
Benin,All,euclid,2005,0.1018518518518518,0.1759259259259259,0.3333333333333333,0.3888888888888889,108.0,86.0
Bermuda,All,euclid,2005,0.1,0.35,0.15,0.4,20.0,16.0
Bhutan,All,euclid,2005,0.2,0.2,0.2,0.4,10.0,10.0
Bolivia,All,euclid,2005,0.0655737704918032,0.2377049180327868,0.221311475409836,0.4754098360655737,122.0,101.0
Bosnia and Herzegovina,All,euclid,2005,0.1782945736434108,0.2790697674418604,0.1395348837209302,0.4031007751937984,129.0,94.0
Botswana,All,euclid,2005,0.0779220779220779,0.3311688311688311,0.2727272727272727,0.3181818181818182,154.0,125.0
Brazil,All,euclid,2005,0.2636529126213592,0.0969356796116504,0.1850728155339805,0.4543385922330097,19776.0,3427.0
Brunei Darussalam,All,euclid,2005,0.125,0.125,0.2,0.55,40.0,36.0
Bulgaria,All,euclid,2005,0.1765523632993512,0.0889712696941612,0.2613531047265987,0.4731232622798887,2158.0,906.0
Burkina Faso,All,euclid,2005,0.0844155844155844,0.2142857142857142,0.2987012987012987,0.4025974025974026,154.0,110.0
Burundi,All,euclid,2005,0.0,0.0,0.4285714285714285,0.5714285714285714,7.0,5.0
Cambodia,All,euclid,2005,0.0405405405405405,0.2027027027027027,0.5,0.2567567567567567,74.0,52.0
Cameroon,All,euclid,2005,0.0997375328083989,0.1784776902887139,0.3149606299212598,0.4068241469816273,381.0,230.0
Canada,All,euclid,2005,0.0603013945119208,0.2424651372019793,0.3038236617183986,0.3934098065677013,44460.0,5889.0
Cape Verde,All,euclid,2005,0.0,0.5,0.5,0.0,2.0,2.0
Cayman Islands,All,euclid,2005,0.0,0.2,0.8,0.0,5.0,5.0
Central African Republic,All,euclid,2005,0.05,0.15,0.35,0.45,20.0,17.0
Chad,All,euclid,2005,0.0,0.4347826086956521,0.4347826086956521,0.1304347826086956,23.0,20.0
Chile,All,euclid,2005,0.1512879034887512,0.2249755461362895,0.202151940006521,0.4215846103684382,3067.0,1258.0
China,All,euclid,2005,0.6419800663447661,0.0413105736026417,0.0835430220872154,0.2331663379653768,132339.0,4527.0
Colombia,All,euclid,2005,0.099437148217636,0.1688555347091932,0.3067542213883677,0.424953095684803,1066.0,612.0
Comoros,All,euclid,2005,0.25,0.0,0.75,0.0,4.0,3.0
Congo,All,euclid,2005,0.1346153846153846,0.3942307692307692,0.25,0.2211538461538461,104.0,69.0
Cook Islands,All,euclid,2005,0.0,1.0,0.0,0.0,1.0,1.0
Costa Rica,All,euclid,2005,0.0402298850574712,0.2298850574712643,0.3534482758620689,0.3764367816091954,348.0,236.0
Cote d'Ivoire,All,euclid,2005,0.0728476821192053,0.3311258278145695,0.3178807947019867,0.2781456953642384,151.0,103.0
Croatia,All,euclid,2005,0.331237721021611,0.1850687622789784,0.1905697445972495,0.2931237721021611,2545.0,855.0
Cuba,All,euclid,2005,0.4300091491308325,0.0832570905763952,0.1280878316559927,0.3586459286367795,1093.0,424.0
Cyprus,All,euclid,2005,0.0215384615384615,0.1569230769230769,0.2676923076923077,0.5538461538461539,325.0,255.0
Czech Republic,All,euclid,2005,0.2300147789869676,0.1481929329571409,0.2058309821308612,0.4159613059250302,7443.0,1902.0
Democratic Republic Congo,All,euclid,2005,0.0,0.2222222222222222,0.4444444444444444,0.3333333333333333,9.0,8.0
Denmark,All,euclid,2005,0.0518360830228845,0.1453964874933475,0.3236828100053219,0.479084619478446,9395.0,2795.0
Djibouti,All,euclid,2005,0.25,0.25,0.25,0.25,4.0,4.0
Dominica,All,euclid,2005,0.0,0.4285714285714285,0.2857142857142857,0.2857142857142857,7.0,7.0
Dominican Republic,All,euclid,2005,0.0,0.5483870967741935,0.1612903225806451,0.2903225806451613,31.0,23.0
Ecuador,All,euclid,2005,0.0502283105022831,0.1780821917808219,0.4474885844748858,0.3242009132420091,219.0,146.0
Egypt,All,euclid,2005,0.1109546606589693,0.1447479583215995,0.2740073218811602,0.4702900591382709,3551.0,1320.0
El Salvador,All,euclid,2005,0.1944444444444444,0.3333333333333333,0.2222222222222222,0.25,36.0,36.0
Equatorial Guinea,All,euclid,2005,0.0,0.5,0.25,0.25,4.0,4.0
Eritrea,All,euclid,2005,0.0,0.375,0.2916666666666667,0.3333333333333333,24.0,23.0
Estonia,All,euclid,2005,0.0497981157469717,0.1251682368775235,0.2664872139973082,0.5585464333781965,743.0,498.0
Ethiopia,All,euclid,2005,0.1315068493150684,0.1726027397260274,0.3178082191780822,0.3780821917808219,365.0,215.0
Falkland Islands (Malvinas),All,euclid,2005,0.04,0.24,0.4,0.32,25.0,21.0
Faroe Islands,All,euclid,2005,0.0,0.1818181818181818,0.5909090909090909,0.2272727272727272,22.0,18.0
Federated States of Micronesia,All,euclid,2005,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.2222222222222222,9.0,8.0
Fiji,All,euclid,2005,0.0238095238095238,0.3452380952380952,0.2261904761904762,0.4047619047619047,84.0,64.0
Finland,All,euclid,2005,0.0342660659236424,0.1474982214844676,0.3168129001659948,0.5014228124258951,8434.0,2692.0
France,All,euclid,2005,0.1581654670049885,0.1428374156353028,0.2571591321008751,0.4418379852588335,57933.0,5220.0
French Guiana,All,euclid,2005,0.0714285714285714,0.1428571428571428,0.3333333333333333,0.4523809523809524,42.0,36.0
French Polynesia,All,euclid,2005,0.0256410256410256,0.1794871794871795,0.3076923076923077,0.4871794871794871,39.0,34.0
Gabon,All,euclid,2005,0.0449438202247191,0.2134831460674157,0.4269662921348314,0.3146067415730337,89.0,58.0
Gambia,All,euclid,2005,0.0,0.1923076923076923,0.4743589743589743,0.3333333333333333,78.0,52.0
Georgia,All,euclid,2005,0.2252475247524752,0.1806930693069307,0.2599009900990099,0.3341584158415842,404.0,244.0
Germany,All,euclid,2005,0.1484872167020207,0.1501742895066552,0.2826095046704626,0.4187289891208614,80613.0,5849.0
Ghana,All,euclid,2005,0.0588235294117647,0.25,0.3345588235294117,0.3566176470588235,272.0,180.0
Gibraltar,All,euclid,2005,0.0,1.0,0.0,0.0,1.0,1.0
Greece,All,euclid,2005,0.0498150716597318,0.1263291724456773,0.2674526121128063,0.5564031437817846,8652.0,2802.0
Greenland,All,euclid,2005,0.0344827586206896,0.3103448275862069,0.2068965517241379,0.4482758620689655,29.0,22.0
Grenada,All,euclid,2005,0.0666666666666666,0.5333333333333333,0.2666666666666666,0.1333333333333333,15.0,14.0
Guadeloupe,All,euclid,2005,0.0681818181818181,0.1363636363636363,0.1590909090909091,0.6363636363636364,44.0,36.0
Guam,All,euclid,2005,0.0357142857142857,0.3571428571428571,0.1785714285714285,0.4285714285714285,28.0,26.0
Guatemala,All,euclid,2005,0.0543478260869565,0.1956521739130435,0.3695652173913043,0.3804347826086957,92.0,69.0
Guinea,All,euclid,2005,0.0,0.3571428571428571,0.2857142857142857,0.3571428571428571,14.0,13.0
Guinea-Bissau,All,euclid,2005,0.0454545454545454,0.0909090909090909,0.1818181818181818,0.6818181818181818,22.0,16.0
Guyana,All,euclid,2005,0.2105263157894736,0.3684210526315789,0.2105263157894736,0.2105263157894736,19.0,18.0
Haiti,All,euclid,2005,0.1111111111111111,0.3333333333333333,0.4444444444444444,0.1111111111111111,18.0,13.0
Honduras,All,euclid,2005,0.0857142857142857,0.2285714285714285,0.3428571428571428,0.3428571428571428,35.0,33.0
Hong Kong,All,euclid,2005,0.0869785082174462,0.1359039190897598,0.2505689001264222,0.5265486725663717,7910.0,2475.0
Hungary,All,euclid,2005,0.1489583333333333,0.1088541666666666,0.2347222222222222,0.5074652777777777,5760.0,1803.0
Iceland,All,euclid,2005,0.0188284518828451,0.1673640167364016,0.4581589958158996,0.3556485355648535,478.0,328.0
India,All,euclid,2005,0.2443874700062452,0.1413733030930546,0.1866679814613943,0.4275712454393058,30423.0,3667.0
Indonesia,All,euclid,2005,0.1683168316831683,0.1757425742574257,0.3007425742574257,0.3551980198019802,808.0,492.0
Iran,All,euclid,2005,0.1800858369098712,0.1253218884120171,0.1950214592274678,0.4995708154506438,5825.0,1743.0
Iraq,All,euclid,2005,0.0444444444444444,0.3481481481481481,0.2814814814814815,0.3259259259259259,135.0,90.0
Ireland,All,euclid,2005,0.0548290892406515,0.1787107134663913,0.2867630190410644,0.4796971782518926,4359.0,1929.0
Israel,All,euclid,2005,0.0496704112895738,0.186797883204902,0.3065639216414446,0.4569677838640795,10771.0,3198.0
Italy,All,euclid,2005,0.0771077107710771,0.1432066283551432,0.2946294629462946,0.485056197927485,43329.0,4882.0
Jamaica,All,euclid,2005,0.0123456790123456,0.3271604938271605,0.3395061728395062,0.3209876543209876,162.0,107.0
Japan,All,euclid,2005,0.2257000893000252,0.1687083552767156,0.1989100817438692,0.40668147367939,87346.0,5080.0
Jordan,All,euclid,2005,0.0319148936170212,0.2092198581560283,0.2624113475177305,0.4964539007092198,846.0,542.0
Kazakhstan,All,euclid,2005,0.4746376811594203,0.1268115942028985,0.1304347826086956,0.2681159420289855,276.0,161.0
Kenya,All,euclid,2005,0.0213049267643142,0.2809587217043941,0.3581890812250333,0.3395472703062583,751.0,359.0
Kuwait,All,euclid,2005,0.0255591054313099,0.2268370607028754,0.2460063897763578,0.5015974440894568,626.0,401.0
Kyrgyzstan,All,euclid,2005,0.3666666666666666,0.1666666666666666,0.1666666666666666,0.3,60.0,42.0
Laos,All,euclid,2005,0.1052631578947368,0.1578947368421052,0.4210526315789473,0.3157894736842105,57.0,44.0
Latvia,All,euclid,2005,0.050531914893617,0.2074468085106383,0.3164893617021276,0.425531914893617,376.0,216.0
Lebanon,All,euclid,2005,0.1013986013986013,0.1311188811188811,0.2989510489510489,0.4685314685314685,572.0,420.0
Lesotho,All,euclid,2005,0.1666666666666666,0.4166666666666667,0.1666666666666666,0.25,12.0,11.0
Liberia,All,euclid,2005,0.3333333333333333,0.0,0.6666666666666666,0.0,3.0,3.0
Libyan Arab Jamahiriya,All,euclid,2005,0.0963855421686747,0.1204819277108433,0.180722891566265,0.6024096385542169,83.0,66.0
